,source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,noteworthy_env_cond,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,ref_code,obs_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method,env_package
178,EMOBON_NRMCB_Wa_7,EMOBON_NRMCBWa_20210621_0.22um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,1,5.0,3.0,0.2-3,0.2,3.0,,Niskin,Wa SOP1,no DNA Shield. shipped in dry ice,2021-06-21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,low yields; seq library prep failed twice,,EMOBON00059,NRMCB,1.66,spectrofluorometry,25.0217,CTD SBE 19plusV2,25.0217,CTD SBE 19plusV2,37.5864,CTD SBE 19plusV2,37.5934,CTD SBE 19plusV2,,,1.73,segmented continuous-flow autoanalyzer,,,,,,56.5917,CTD SBE 19plusV2,25.2822,CTD SBE 19plusV2,,,,,,,,,,,4.7913,SBE 43,,,0.64,segmented continuous-flow autoanalyzer,0.09,segmented continuous-flow autoanalyzer,phytoplankton: 7.22E+06; diatoms: 3.72E+06; dinoflagellates: 2.33E+05; coccolitrophores: 0.00E+00; other flagellates: 3.27E+06,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,8.227,SBE18,,,,,,,0.61,spectrofluorometry,0.09,segmented continuous-flow autoanalyzer,1.2959,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,0.8,segmented continuous-flow autoanalyzer,,,,,0.4101,Turner Cyclops 7 turb,,,water_column
179,EMOBON_NRMCB_Wa_8,EMOBON_NRMCBWa_20210621_0.22um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-06-21,NRMCB_Wa_210621,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,2,5.0,3.0,0.2-3,0.2,3.0,,Niskin,Wa SOP1,no DNA Shield. shipped in dry ice,2021-06-21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,low yields; seq library prep failed twice,,EMOBON00060,NRMCB,1.66,spectrofluorometry,25.0217,CTD SBE 19plusV2,25.0217,CTD SBE 19plusV2,37.5864,CTD SBE 19plusV2,37.5934,CTD SBE 19plusV2,,,1.73,segmented continuous-flow autoanalyzer,,,,,,56.5917,CTD SBE 19plusV2,25.2822,CTD SBE 19plusV2,,,,,,,,,,,4.7913,SBE 43,,,0.64,segmented continuous-flow autoanalyzer,0.09,segmented continuous-flow autoanalyzer,phytoplankton: 7.22E+06; diatoms: 3.72E+06; dinoflagellates: 2.33E+05; coccolitrophores: 0.00E+00; other flagellates: 3.27E+06,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,8.227,SBE18,,,,,,,0.61,spectrofluorometry,0.09,segmented continuous-flow autoanalyzer,1.2959,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,0.8,segmented continuous-flow autoanalyzer,,,,,0.4101,Turner Cyclops 7 turb,,,water_column
180,EMOBON_NRMCB_Wa_23,EMOBON_NRMCBWa_20210831_3um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,1,5.0,3.0,3-200,3.0,,,Niskin,Wa SOP1,,2021-08-31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00062,NRMCB,1.71,spectrofluorometry,26.8119,CTD SBE911plusV2,26.8072,CTD SBE911plusV2,37.9887,CTD SBE911plusV2,37.9916,CTD SBE911plusV2,,,0.41,segmented continuous-flow autoanalyzer,,,,,,46.07,CTD SBE911plusV2,25.0316,CTD SBE911plusV2,,,,,,,,,,,4.607,SBE 43,,,0.01,segmented continuous-flow autoanalyzer,0.05,segmented continuous-flow autoanalyzer,phytoplankton: 4.46E+06; diatoms: 2.76E+06; dinoflagellates: 7.25E+04; coccolitrophores: 0.00E+00; other flagellates: 1.63E+06,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,,SBE27,,,,,,,0.51,spectrofluorometry,0.1,segmented continuous-flow autoanalyzer,1.2505,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,0.31,segmented continuous-flow autoanalyzer,,,,,0.2925,Turner Cyclops 7 turb,,,water_column
181,EMOBON_NRMCB_Wa_24,EMOBON_NRMCBWa_20210831_3um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,2,5.0,3.0,3-200,3.0,,,Niskin,Wa SOP1,,2021-08-31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00063,NRMCB,1.71,spectrofluorometry,26.8119,CTD SBE911plusV2,26.8072,CTD SBE911plusV2,37.9887,CTD SBE911plusV2,37.9916,CTD SBE911plusV2,,,0.41,segmented continuous-flow autoanalyzer,,,,,,46.07,CTD SBE911plusV2,25.0316,CTD SBE911plusV2,,,,,,,,,,,4.607,SBE 43,,,0.01,segmented continuous-flow autoanalyzer,0.05,segmented continuous-flow autoanalyzer,phytoplankton: 4.46E+06; diatoms: 2.76E+06; dinoflagellates: 7.25E+04; coccolitrophores: 0.00E+00; other flagellates: 1.63E+06,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,,SBE27,,,,,,,0.51,spectrofluorometry,0.1,segmented continuous-flow autoanalyzer,1.2505,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,0.31,segmented continuous-flow autoanalyzer,,,,,0.2925,Turner Cyclops 7 turb,,,water_column
182,EMOBON_NRMCB_Wa_27,EMOBON_NRMCBWa_20210831_3um_(blank),EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,blank_1,5.0,3.0,3-200,3.0,,,Niskin,Wa SOP1,,2021-08-31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00064,NRMCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
183,EMOBON_NRMCB_Wa_28,EMOBON_NRMCBWa_20210831_0.22um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,1,5.0,3.0,0.2-3,0.2,3.0,,Niskin,Wa SOP1,,2021-08-31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00065,NRMCB,1.71,spectrofluorometry,26.8119,CTD SBE911plusV2,26.8072,CTD SBE911plusV2,37.9887,CTD SBE911plusV2,37.9916,CTD SBE911plusV2,,,0.41,segmented continuous-flow autoanalyzer,,,,,,46.07,CTD SBE911plusV2,25.0316,CTD SBE911plusV2,,,,,,,,,,,4.607,SBE 43,,,0.01,segmented continuous-flow autoanalyzer,0.05,segmented continuous-flow autoanalyzer,phytoplankton: 4.46E+06; diatoms: 2.76E+06; dinoflagellates: 7.25E+04; coccolitrophores: 0.00E+00; other flagellates: 1.63E+06,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,,SBE27,,,,,,,0.51,spectrofluorometry,0.1,segmented continuous-flow autoanalyzer,1.2505,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,0.31,segmented continuous-flow autoanalyzer,,,,,0.2925,Turner Cyclops 7 turb,,,water_column
184,EMOBON_NRMCB_Wa_29,EMOBON_NRMCBWa_20210831_0.22um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,2,5.0,3.0,0.2-3,0.2,3.0,,Niskin,Wa SOP1,,2021-08-31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00066,NRMCB,1.71,spectrofluorometry,26.8119,CTD SBE911plusV2,26.8072,CTD SBE911plusV2,37.9887,CTD SBE911plusV2,37.9916,CTD SBE911plusV2,,,0.41,segmented continuous-flow autoanalyzer,,,,,,46.07,CTD SBE911plusV2,25.0316,CTD SBE911plusV2,,,,,,,,,,,4.607,SBE 43,,,0.01,segmented continuous-flow autoanalyzer,0.05,segmented continuous-flow autoanalyzer,phytoplankton: 4.46E+06; diatoms: 2.76E+06; dinoflagellates: 7.25E+04; coccolitrophores: 0.00E+00; other flagellates: 1.63E+06,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,,SBE27,,,,,,,0.51,spectrofluorometry,0.1,segmented continuous-flow autoanalyzer,1.2505,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,0.31,segmented continuous-flow autoanalyzer,,,,,0.2925,Turner Cyclops 7 turb,,,water_column
185,EMOBON_NRMCB_Wa_32,EMOBON_NRMCBWa_20210831_0.22um_(blank),EMOBON metagenome water sample from station NRMCB collected on 2021-08-31 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,NRMCB_Wa_210831,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,blank_1,5.0,3.0,0.2-3,0.2,3.0,,Niskin,Wa SOP1,,2021-08-31,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00067,NRMCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
186,EMOBON_NRMCB_Wa_43,EMOBON_NRMCBWa_20211026_3um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26,NRMCB_Wa_211026,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,1,5.0,3.0,3-200,3.0,200.0,,Niskin,Wa SOP1,,2021-10-26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00228,NRMCB,2.16,spectrofluorometry,20.7006,CTD SBE911plusV2,20.6977,CTD SBE911plusV2,38.1868,CTD SBE911plusV2,38.1865,CTD SBE911plusV2,,,0.86,segmented continuous-flow autoanalyzer,,,,,,47.8993,CTD SBE911plusV2,27.8126,CTD SBE911plusV2,,,,,,,,,,,4.9395,SBE 43,,,0.03,segmented continuous-flow autoanalyzer,0.79,segmented continuous-flow autoanalyzer,phytoplankton: 1.10E+06; diatoms: 9.34E+05; dinoflagellates: 1.05E+04; coccolitrophores: 1.05E+04; other flagellates: 1.45E+05,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,8.213,SBE27,,,,,,,0.53,spectrofluorometry,0.05,segmented continuous-flow autoanalyzer,1.8092,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,0.77,segmented continuous-flow autoanalyzer,,,,,0.3663,Turner Cyclops 7 turb,,,water_column
187,EMOBON_NRMCB_Wa_44,EMOBON_NRMCBWa_20211026_3um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26,NRMCB_Wa_211026,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,2,5.0,3.0,3-200,3.0,200.0,,Niskin,Wa SOP1,,2021-10-26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00229,NRMCB,2.16,spectrofluorometry,20.7006,CTD SBE911plusV2,20.6977,CTD SBE911plusV2,38.1868,CTD SBE911plusV2,38.1865,CTD SBE911plusV2,,,0.86,segmented continuous-flow autoanalyzer,,,,,,47.8993,CTD SBE911plusV2,27.8126,CTD SBE911plusV2,,,,,,,,,,,4.9395,SBE 43,,,0.03,segmented continuous-flow autoanalyzer,0.79,segmented continuous-flow autoanalyzer,phytoplankton: 1.10E+06; diatoms: 9.34E+05; dinoflagellates: 1.05E+04; coccolitrophores: 1.05E+04; other flagellates: 1.45E+05,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,8.213,SBE27,,,,,,,0.53,spectrofluorometry,0.05,segmented continuous-flow autoanalyzer,1.8092,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,0.77,segmented continuous-flow autoanalyzer,,,,,0.3663,Turner Cyclops 7 turb,,,water_column
188,EMOBON_NRMCB_Wa_48,EMOBON_NRMCBWa_20211026_0.22um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26,NRMCB_Wa_211026,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,1,5.0,3.0,0.2-3,0.2,3.0,,Niskin,Wa SOP1,,2021-10-26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00230,NRMCB,2.16,spectrofluorometry,20.7006,CTD SBE911plusV2,20.6977,CTD SBE911plusV2,38.1868,CTD SBE911plusV2,38.1865,CTD SBE911plusV2,,,0.86,segmented continuous-flow autoanalyzer,,,,,,47.8993,CTD SBE911plusV2,27.8126,CTD SBE911plusV2,,,,,,,,,,,4.9395,SBE 43,,,0.03,segmented continuous-flow autoanalyzer,0.79,segmented continuous-flow autoanalyzer,phytoplankton: 1.10E+06; diatoms: 9.34E+05; dinoflagellates: 1.05E+04; coccolitrophores: 1.05E+04; other flagellates: 1.45E+05,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,8.213,SBE27,,,,,,,0.53,spectrofluorometry,0.05,segmented continuous-flow autoanalyzer,1.8092,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,0.77,segmented continuous-flow autoanalyzer,,,,,0.3663,Turner Cyclops 7 turb,,,water_column
189,EMOBON_NRMCB_Wa_49,EMOBON_NRMCBWa_20211026_0.22um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-26,NRMCB_Wa_211026,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,2,5.0,3.0,0.2-3,0.2,3.0,,Niskin,Wa SOP1,,2021-10-26,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00231,NRMCB,2.16,spectrofluorometry,20.7006,CTD SBE911plusV2,20.6977,CTD SBE911plusV2,38.1868,CTD SBE911plusV2,38.1865,CTD SBE911plusV2,,,0.86,segmented continuous-flow autoanalyzer,,,,,,47.8993,CTD SBE911plusV2,27.8126,CTD SBE911plusV2,,,,,,,,,,,4.9395,SBE 43,,,0.03,segmented continuous-flow autoanalyzer,0.79,segmented continuous-flow autoanalyzer,phytoplankton: 1.10E+06; diatoms: 9.34E+05; dinoflagellates: 1.05E+04; coccolitrophores: 1.05E+04; other flagellates: 1.45E+05,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,8.213,SBE27,,,,,,,0.53,spectrofluorometry,0.05,segmented continuous-flow autoanalyzer,1.8092,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,0.77,segmented continuous-flow autoanalyzer,,,,,0.3663,Turner Cyclops 7 turb,,,water_column
190,EMOBON_NRMCB_Wa_63,EMOBON_NRMCBWa_20211221_3um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-21,NRMCB_Wa_211221,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,1,5.0,3.0,3-200,3.0,200.0,,Niskin,Wa SOP1,,2021-12-21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00232,NRMCB,0.39,spectrofluorometry,16.116,CTD SBE911plusV2,16.7041,CTD SBE911plusV2,37.9033,CTD SBE911plusV2,37.9044,CTD SBE911plusV2,,,0.66,segmented continuous-flow autoanalyzer,,,,,,47.8943,CTD SBE911plusV2,27.8143,CTD SBE911plusV2,,,,,,,,,,,4.929,SBE 43,,,1.07,segmented continuous-flow autoanalyzer,0.29,segmented continuous-flow autoanalyzer,phytoplankton: 3.19E+05; diatoms: 9.22E+03; dinoflagellates: 4.35E+04; coccolitrophores: 4.48E+04; other flagellates: 2.21E+05,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,8.287,SBE27,,,,,,,0.15,spectrofluorometry,0.05,segmented continuous-flow autoanalyzer,0.587,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,2.06,segmented continuous-flow autoanalyzer,,,,,0.3294,Turner Cyclops 7 turb,,,water_column
191,EMOBON_NRMCB_Wa_64,EMOBON_NRMCBWa_20211221_3um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-21,NRMCB_Wa_211221,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,2,5.0,3.0,3-200,3.0,200.0,,Niskin,Wa SOP1,,2021-12-21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00233,NRMCB,0.39,spectrofluorometry,16.116,CTD SBE911plusV2,16.7041,CTD SBE911plusV2,37.9033,CTD SBE911plusV2,37.9044,CTD SBE911plusV2,,,0.66,segmented continuous-flow autoanalyzer,,,,,,47.8943,CTD SBE911plusV2,27.8143,CTD SBE911plusV2,,,,,,,,,,,4.929,SBE 43,,,1.07,segmented continuous-flow autoanalyzer,0.29,segmented continuous-flow autoanalyzer,phytoplankton: 3.19E+05; diatoms: 9.22E+03; dinoflagellates: 4.35E+04; coccolitrophores: 4.48E+04; other flagellates: 2.21E+05,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,8.287,SBE27,,,,,,,0.15,spectrofluorometry,0.05,segmented continuous-flow autoanalyzer,0.587,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,2.06,segmented continuous-flow autoanalyzer,,,,,0.3294,Turner Cyclops 7 turb,,,water_column
192,EMOBON_NRMCB_Wa_68,EMOBON_NRMCBWa_20211221_0.22um_1,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-21,NRMCB_Wa_211221,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,1,5.0,3.0,0.2-3,0.2,3.0,,Niskin,Wa SOP1,,2021-12-21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00234,NRMCB,0.39,spectrofluorometry,16.116,CTD SBE911plusV2,16.7041,CTD SBE911plusV2,37.9033,CTD SBE911plusV2,37.9044,CTD SBE911plusV2,,,0.66,segmented continuous-flow autoanalyzer,,,,,,47.8943,CTD SBE911plusV2,27.8143,CTD SBE911plusV2,,,,,,,,,,,4.929,SBE 43,,,1.07,segmented continuous-flow autoanalyzer,0.29,segmented continuous-flow autoanalyzer,phytoplankton: 3.19E+05; diatoms: 9.22E+03; dinoflagellates: 4.35E+04; coccolitrophores: 4.48E+04; other flagellates: 2.21E+05,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,8.287,SBE27,,,,,,,0.15,spectrofluorometry,0.05,segmented continuous-flow autoanalyzer,0.587,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,2.06,segmented continuous-flow autoanalyzer,,,,,0.3294,Turner Cyclops 7 turb,,,water_column
